# Vocabulaire des themes appris sur le corpus (corpus.ApprendreThemes) : ne pas modifier a la main.
# langue	theme	racine	poids
en	programmation	lua	2.55
en	fiction	lucky	3.25
en	fiction	lui	4.01
en	cuisine	lunch	2.80
en	sport_nutrition	lunch	1.48
en	fiction	lunchtim	4.48
en	sante	lung	3.54
en	fiction	lurk	3.62
en	images_ia	lush	2.64
en	images_ia	lux	3.85
en	voyage	luxuriou	2.37
en	marketing_business	luxury	2.48
en	fiction	lying	3.71
en	sante	lymphocyt	3.95
en	musique	lyric	2.54
en	poesie_paroles	lyric	4.60
en	cuisine	mac	1.43
en	informatique_materiel	mac	2.77
en	fiction	machiavelli	6.52
en	fiction	machiavellian	6.64
en	donnees_ia	machin	3.17
en	informatique_materiel	maco	5.06
en	programmation	macro	1.91
en	sport_nutrition	macronutrient	5.74
en	redaction_pro	madam	2.88
en	voyage	madeira	6.50
en	fiction	mag	4.26
en	fiction	magic	2.52
en	philosophie_religion	magic	1.03
en	fiction	magical	3.32
en	philosophie_religion	magical	1.06
en	fiction	magically	4.20
en	droit	magistrat	5.51
en	sciences	magnesium	4.64
en	sciences	magnetic	3.36
en	sciences	magnetism	4.36
en	fiction	magnifi	3.81
en	fiction	maid	3.58
en	redaction_pro	mail	5.80
en	programmation	main	1.44
en	histoire_societe	mainland	3.93
en	sante	maintain	1.12
en	emploi_carriere	maintenanc	1.60
en	marketing_business	maintenanc	1.27
en	redaction_pro	maintenanc	1.45
en	images_ia	majestic	2.88
en	histoire_societe	major	1.52
en	musique	major	1.05
en	droit	majority	2.62
en	histoire_societe	majority	1.45
en	images_ia	makeup	2.33
en	fiction	mal	2.52
en	sport_nutrition	mal	1.53
en	programmation	malloc	6.16
en	fiction	malory	5.46
en	animaux	mamma	4.62
en	fiction	man	3.23
en	emploi_carriere	manag	2.00
en	marketing_business	manag	1.03
en	emploi_carriere	management	1.80
en	marketing_business	management	1.76
en	sante	management	1.09
en	histoire_societe	manchuria	6.58
en	langues_traduction	mandarin	2.58
en	histoire_societe	mandat	2.89
en	cinema_series	manga	3.04
en	cuisine	mango	3.59
en	sante	manifest	1.51
en	redaction_pro	mann	1.21
en	fiction	mansi	5.64
en	programmation	manually	1.36
en	finance	manufactur	1.07
en	marketing_business	manufactur	2.04
en	histoire_societe	mao	4.76
en	programmation	map	2.04
en	donnees_ia	mapp	1.37
en	programmation	mapp	1.75
en	histoire_societe	mar	1.61
en	sciences	mar	1.43
en	sport_nutrition	marath	4.53
en	histoire_societe	march	1.20
en	musique	march	1.04
en	redaction_pro	march	1.12
en	finance	margin	1.47
en	web	margin	3.52
en	cinema_series	mario	1.80
en	jeux_video	mario	2.82
en	histoire_societe	maritim	3.59
en	finance	markdown	3.01
en	images_ia	markdown	2.40
en	marketing_business	market	4.18
en	marketing_business	marketplac	4.06
en	fiction	marri	3.09
en	web	marri	1.01
en	relations_psychologie	marriag	1.74
en	fiction	marry	4.22
en	animaux	marsha	7.45
en	fiction	martial	4.01
en	cinema_series	marvel	4.40
en	fiction	mary	3.04
en	maths	mas	1.53
en	sciences	mas	2.74
en	cuisine	mash	3.04
en	fiction	mask	2.44
en	sciences	mass	3.61
en	marketing_business	master	2.36
en	images_ia	masterpiec	4.10
en	marketing_business	mastery	2.45
en	sciences	material	1.50
en	maths	math	3.62
en	education	mathematic	2.23
en	maths	mathematic	2.47
en	sciences	mathematic	1.80
en	donnees_ia	mathematical	1.76
en	maths	mathematical	2.89
en	sciences	mathematical	1.46
en	poesie_paroles	matilda	4.18
en	maths	matlab	1.46
en	programmation	matlab	3.27
en	donnees_ia	matplotlib	4.83
en	donnees_ia	matri	1.33
en	maths	matri	3.59
en	maths	matric	4.53
en	droit	matt	1.04
en	redaction_pro	matt	1.32
en	relations_psychologie	matthew	2.68
en	finance	maturity	2.48
en	fiction	maul	5.50
en	donnees_ia	max	1.16
en	programmation	max	1.77
en	animaux	maxi	5.25
en	marketing_business	maximiz	2.70
en	maths	maximum	1.62
en	droit	may	1.21
en	emploi_carriere	mba	3.46
en	cuisine	mcdonald	2.48
en	images_ia	mcdonald	2.80
en	cuisine	meal	3.32
en	sport_nutrition	meal	3.26
en	philosophie_religion	mean	1.68
en	langues_traduction	meaning	2.21
en	philosophie_religion	meaning	2.95
en	maths	measur	1.83
en	maths	measurement	1.77
en	sante	measurement	1.18
en	sciences	measurement	1.50
en	cuisine	meat	3.76
en	sport_nutrition	meat	1.62
en	jeux_video	mechanic	2.23
en	sciences	mechanic	3.27
en	emploi_carriere	mechanical	2.40
en	informatique_materiel	mechanical	1.34
en	donnees_ia	mechanism	1.07
en	sante	mechanism	2.48
en	sciences	mechanism	1.56
en	images_ia	media	1.25
en	marketing_business	media	3.16
en	donnees_ia	median	2.49
en	sante	median	2.04
en	sante	mediat	2.63
en	sport_nutrition	mediat	3.33
en	sante	medical	2.81
en	sante	medicati	5.76
en	sante	medicin	3.32
en	histoire_societe	medieval	2.42
en	jeux_video	medieval	1.84
en	philosophie_religion	medieval	1.83
en	sante	meditati	2.62
en	redaction_pro	meet	1.70
en	redaction_pro	meeting	2.26
en	jeux_video	mega	2.23
en	fiction	melissa	3.86
en	sante	mellitu	6.79
en	musique	melodi	4.37
en	musique	melodic	4.74
en	musique	melody	4.89
en	cuisine	melt	1.65
en	sport_nutrition	membran	4.88
en	droit	memorandum	4.21
en	fiction	memori	3.31
en	informatique_materiel	memory	1.48
en	fiction	men	2.81
en	fiction	menac	4.08
en	sante	mental	3.93
en	fiction	mentally	3.56
en	redaction_pro	mention	2.00
en	cuisine	menu	2.17
en	programmation	menu	1.32
en	web	menu	1.25
en	animaux	meow	4.15
en	images_ia	merchandis	3.93
en	histoire_societe	merchant	2.67
en	sciences	mercury	3.25
en	fiction	mercy	4.06
en	programmation	merg	1.40
en	fiction	mes	3.56
en	programmation	mesh	1.73
en	sciences	meso	6.45
en	redaction_pro	messag	1.04
en	fiction	messi	4.42
en	fiction	messy	4.86
en	fiction	met	2.72
en	relations_psychologie	met	1.21
en	marketing_business	meta	1.55
en	web	meta	2.72
en	sante	metabolic	3.51
en	sport_nutrition	metabolism	4.44
en	programmation	metadata	3.24
en	musique	metal	2.39
en	sciences	metal	2.68
en	sciences	metallic	3.12
en	maths	meter	2.54
en	poesie_paroles	meter	1.87
en	cuisine	meth	3.05
en	sciences	methan	6.58
en	sciences	methanic	6.98
en	donnees_ia	method	1.54
en	programmation	method	1.03
en	donnees_ia	methodologi	3.42
en	donnees_ia	methodology	2.71
en	donnees_ia	metric	3.26
en	marketing_business	metric	1.19
en	voyage	metro	2.68
en	histoire_societe	mexico	2.73
en	voyage	mexico	1.35
en	animaux	mia	3.01
en	sante	mic	2.87
en	images_ia	michael	1.37
en	musique	michael	1.39
en	musique	microphon	3.26
en	informatique_materiel	microsoft	2.15
en	cuisine	microwav	4.28
en	musique	midi	3.24
en	images_ia	midjourney	8.41
en	histoire_societe	migrati	2.14
en	sante	migrati	1.51
en	voyage	mil	2.09
en	relations_psychologie	mild	2.67
en	sante	mild	2.71
en	histoire_societe	military	2.98
en	cuisine	milk	3.18
en	sport_nutrition	milk	1.83
en	sciences	milky	3.94
en	web	milla	4.67
en	finance	milli	1.94
en	programmation	millisecond	3.50
en	relations_psychologie	min	1.15
en	fiction	mind	2.52
en	sante	mindfulnes	3.66
en	jeux_video	minecraft	5.64
en	sciences	mineral	2.91
en	sport_nutrition	mineral	2.54
en	histoire_societe	ming	3.65
en	marketing_business	mini	1.50
en	jeux_video	minigam	5.55
en	images_ia	minimal	1.46
en	images_ia	minimalism	5.59
en	cuisine	minimalist	1.14
en	images_ia	minimalist	2.66
en	marketing_business	minimalist	2.60
en	donnees_ia	minimiz	1.71
en	donnees_ia	mining	1.64
en	finance	mining	2.35
en	droit	minist	1.99
en	histoire_societe	minist	3.42
en	finance	minor	4.24
en	maths	minu	2.61
en	philosophie_religion	miracl	3.45
en	fiction	mirror	3.08
en	fiction	mischief	3.89
en	fiction	mischievou	5.34
en	fiction	mishaali	6.53
en	programmation	mismatch	2.95
en	jeux_video	missi	1.54
en	langues_traduction	mistak	1.48
en	jeux_video	misty	4.25
en	donnees_ia	mit	2.33
en	sante	mitigat	2.34
en	cuisine	mix	1.62
en	musique	mix	1.14
en	cuisine	mixed	1.15
en	cuisine	mixing	2.77
en	musique	mixing	2.06
en	cuisine	mixtur	1.69
en	maths	mixtur	1.38
en	sciences	mixtur	1.99
en	programmation	mkdir	4.76
en	web	mlop	5.44
en	jeux_video	mob	2.76
en	marketing_business	mobil	1.29
en	web	mobil	1.12
en	sante	mobility	2.45
en	images_ia	mockup	6.54
en	jeux_video	mod	1.85
en	web	modal	2.67
en	jeux_video	modd	5.19
en	donnees_ia	model	2.70
en	donnees_ia	modell	3.05
en	sante	moderat	2.04
en	histoire_societe	modern	1.45
en	images_ia	modern	2.32
en	images_ia	modernist	4.52
en	programmation	modifi	1.54
en	langues_traduction	modificati	1.59
en	sciences	modificati	2.08
en	programmation	modify	2.26
en	sport_nutrition	modify	1.08
en	programmation	modul	2.62
en	programmation	modulenotfounderror	3.66
en	maths	mol	2.51
en	sciences	mol	3.54
en	sciences	molar	4.66
en	animaux	molecom	7.18
en	sciences	molecul	5.43
en	sport_nutrition	molecul	1.91
en	sante	molecular	2.42
en	sciences	molecular	3.67
en	sport_nutrition	molecular	1.95
en	animaux	molly	3.88
en	fiction	mom	3.69
en	fiction	moment	2.68
en	fiction	mommy	3.96
en	histoire_societe	monarch	3.65
en	histoire_societe	monarchy	5.77
en	redaction_pro	monday	3.30
en	sport_nutrition	monday	1.01
en	finance	monetary	4.04
en	finance	money	2.10
en	programmation	mongodb	2.64
en	histoire_societe	mongol	4.63
en	histoire_societe	mongolia	6.04
en	education	monika	1.90
en	relations_psychologie	monika	2.36
en	donnees_ia	monitor	1.17
en	sante	monitor	1.54
en	programmation	monobehaviour	4.61
en	sciences	monoxid	6.63
en	jeux_video	monst	1.54
en	finance	month	1.13
en	finance	monthly	2.94
en	redaction_pro	monthly	1.36
en	images_ia	mood	1.26
en	musique	mood	1.47
en	sciences	moon	1.72
en	fiction	moral	2.76
en	philosophie_religion	moral	2.29
en	fiction	morality	3.84
en	philosophie_religion	morality	2.00
en	fiction	moraliz	5.42
en	sante	moreov	1.70
en	sciences	moreov	1.50
en	redaction_pro	morn	1.51
en	voyage	morocco	4.99
en	sante	mortality	4.31
en	finance	mortgag	3.35
en	redaction_pro	morwar	6.64
en	fiction	moth	3.20
en	informatique_materiel	motherboard	4.73
en	droit	moti	1.08
en	maths	moti	1.74
en	sciences	moti	1.11
en	images_ia	motif	3.76
en	education	motivat	1.34
en	emploi_carriere	motivat	1.91
en	marketing_business	motivat	1.09
en	redaction_pro	motivati	1.08
en	sport_nutrition	motivational	2.38
en	finance	motor	1.22
en	informatique_materiel	mount	1.55
en	images_ia	mountain	1.61
en	philosophie_religion	mountain	1.09
en	images_ia	mountainou	3.94
en	informatique_materiel	mous	1.81
en	sante	mous	1.27
en	fiction	mouth	3.74
en	histoire_societe	movement	1.03
en	images_ia	movement	2.87
en	cinema_series	movi	4.13
en	programmation	mp3	2.14
en	programmation	mp4	2.35
en	relations_psychologie	mpa	4.36
en	animaux	mrs	2.14
en	redaction_pro	mrs	2.37
en	donnees_ia	mse	6.73
en	programmation	msg	3.23
en	programmation	msgbo	4.76
en	fiction	muck	6.71
en	fiction	mucky	6.50
en	fiction	mud	5.02
en	fiction	muddi	6.12
en	fiction	muddy	6.12
en	images_ia	mug	6.41
en	philosophie_religion	muhammad	3.94
en	donnees_ia	multi	1.56
en	images_ia	multi	1.57
en	jeux_video	multiplay	2.45
en	maths	multiplicati	3.14
en	maths	multiply	3.31
en	programmation	multiply	1.23
en	images_ia	multipurpos	6.05
en	droit	murd	2.96
en	fiction	murder	4.26
en	animaux	murray	4.08
en	images_ia	mus	3.33
en	sante	muscl	1.46
en	sport_nutrition	muscl	4.15
en	fiction	muscular	4.61
en	voyage	museum	3.05
en	cuisine	mushroom	2.34
en	musique	music	4.68
en	musique	musical	3.90
en	musique	musician	4.14
en	histoire_societe	muslim	2.36
en	philosophie_religion	muslim	3.14
en	sport_nutrition	mutati	3.21
en	finance	mutual	1.84
en	relations_psychologie	myself	1.18
en	programmation	mysql	3.78
en	fiction	mysteriou	3.96
en	fiction	mystery	4.05
en	philosophie_religion	myth	2.89
en	philosophie_religion	mythical	3.33
en	philosophie_religion	mythology	3.72
en	marketing_business	nail	1.57
en	web	nail	1.89
en	fiction	named	2.11
en	programmation	namespac	5.83
en	sciences	nanoparticl	4.48
en	fiction	narrat	4.01
en	fiction	narrati	3.89
en	fiction	narrativ	2.82
en	fiction	narrator	2.72
en	langues_traduction	narrator	2.24
en	web	naruto	3.24
en	histoire_societe	nati	3.33
en	voyage	nati	1.46
en	droit	national	1.65
en	histoire_societe	national	2.16
en	voyage	national	1.50
en	histoire_societe	nationalism	5.10
en	histoire_societe	nationalist	4.27
en	histoire_societe	nativ	1.19
en	langues_traduction	nativ	2.24
en	histoire_societe	nato	5.44
en	education	natsuki	1.67
en	relations_psychologie	natsuki	2.46
en	philosophie_religion	natur	1.75
en	langues_traduction	natural	1.47
en	fiction	naturally	2.89
en	fiction	naughty	4.93
en	web	nav	3.51
en	web	navbar	4.71
en	web	navigati	2.42
en	sciences	navyean	7.37
en	histoire_societe	nazi	3.96
en	voyage	near	1.05
en	fiction	nearby	3.46
en	finance	nearest	1.44
en	maths	nearest	2.19
en	philosophie_religion	necessarily	2.07
en	redaction_pro	necessary	1.34
en	droit	necessity	2.67
en	fiction	neck	3.49
en	web	neera	4.56
en	sante	negativ	1.55
en	sciences	negatively	2.74
en	droit	negligenc	5.04
en	droit	negotiati	2.26
en	histoire_societe	neighbor	1.30
en	fiction	neil	4.40
en	images_ia	neon	4.64
en	sciences	neptun	3.87
en	sciences	neptunian	7.28
en	fiction	nerdy	5.62
en	fiction	nervously	5.90
en	jeux_video	nes	3.06
en	programmation	nest	2.20
en	finance	net	1.99
en	web	net	1.68
en	cinema_series	netfli	3.82
en	donnees_ia	network	2.84
en	donnees_ia	neur	3.98
en	donnees_ia	neural	5.31
en	sante	neurological	4.75
en	sciences	neutr	5.99
en	histoire_societe	neutral	1.45
en	sciences	neutral	1.33
en	sciences	neutrino	4.84
en	fiction	never	2.92
en	droit	nevertheles	2.14
en	fiction	newborn	3.62
en	fiction	newfound	4.86
en	images_ia	newlin	5.05
en	maths	newt	3.62
en	web	ngin	4.20
en	sciences	nh3	4.95
en	fiction	niccolo	5.40
en	marketing_business	nich	3.68
en	animaux	nick	2.19
en	cinema_series	nickelode	4.10
en	philosophie_religion	nicknam	1.63
en	philosophie_religion	nietzsch	5.07
en	fiction	night	2.76
en	fiction	nightmar	3.29
en	philosophie_religion	nihilism	5.27
en	images_ia	nik	3.74
en	programmation	nil	2.57
en	voyage	nil	2.61
en	jeux_video	nintendo	5.85
en	sciences	nitrat	4.25
en	sciences	nitrogen	5.40
en	donnees_ia	nlp	5.33
en	histoire_societe	nobl	1.46
en	fiction	nobody	3.49
en	programmation	nod	2.41
en	fiction	nodd	4.08
en	web	nodej	4.09
en	donnees_ia	nois	1.46
en	musique	nois	1.36
en	donnees_ia	noisy	2.89
en	finance	nominal	3.81
en	voyage	non	1.88
en	maths	nonlinear	3.87
en	cuisine	noodl	5.24
en	droit	nor	1.13
en	maths	norm	1.46
en	philosophie_religion	norm	1.49
en	sante	normal	1.10
en	donnees_ia	normalizati	4.34
en	maths	normally	1.28
en	histoire_societe	north	3.44
en	histoire_societe	northern	3.56
en	histoire_societe	norway	2.64
en	fiction	nos	3.02
en	finance	notati	4.86
en	programmation	notebook	1.00
en	redaction_pro	noted	2.61
en	droit	notic	1.10
en	fiction	notic	2.55
en	redaction_pro	notificati	2.70
en	droit	notify	1.76
en	redaction_pro	notify	2.71
en	langues_traduction	noun	3.52
en	images_ia	nouveau	5.70
en	redaction_pro	nov	3.80
en	fiction	novel	2.52
en	langues_traduction	novel	1.06
en	redaction_pro	novemb	2.30
en	voyage	novemb	2.05
en	fiction	nowher	3.93
en	web	nowrap	5.44
en	fiction	npc	3.22
en	programmation	npm	3.31
en	images_ia	nsfw	2.46
en	langues_traduction	nuanc	1.93
en	histoire_societe	nuclear	2.42
en	sciences	nuclear	2.55
en	sciences	nucleu	5.42
en	images_ia	nud	3.07
en	programmation	null	3.77
en	programmation	nullabl	4.36
en	programmation	nullptr	6.01
en	donnees_ia	num	1.55
en	programmation	num	2.98
en	finance	numb	1.48
en	programmation	numb	1.12
en	voyage	number	4.60
en	programmation	numeric	2.13
en	donnees_ia	numerical	1.74
en	maths	numerical	2.65
en	sciences	numerically	5.05
en	donnees_ia	numpy	5.16
en	sante	nurs	2.11
en	philosophie_religion	nurtur	2.36
en	sport_nutrition	nutrient	4.56
en	cuisine	nutriti	1.82
en	sante	nutriti	2.93
en	sport_nutrition	nutriti	2.61
en	sante	nutritional	3.02
en	sport_nutrition	nutritional	3.22
en	informatique_materiel	nvidia	4.19
en	cuisine	oat	4.58
en	sante	obesity	5.11
en	programmation	obj	3.91
en	images_ia	object	1.78
en	programmation	object	1.66
en	emploi_carriere	objectiv	1.35
en	marketing_business	objectiv	1.03
en	sante	objectiv	1.02
en	droit	obligati	3.97
en	philosophie_religion	oblivi	3.55
en	fiction	obliviou	4.15
en	sante	observ	1.33
en	sciences	observ	1.10
en	donnees_ia	observati	1.62
en	sciences	observati	1.75
en	fiction	obsess	3.46
en	donnees_ia	obtain	1.19
en	droit	obtain	1.01
en	maths	obtain	1.72
en	sciences	obtain	1.12
en	histoire_societe	occupati	2.16
en	sante	occupational	4.60
en	histoire_societe	occupi	2.35
en	histoire_societe	occupy	2.76
en	sante	occur	1.47
en	sciences	occur	1.44
en	histoire_societe	occurr	1.08
en	programmation	occurr	1.45
en	sante	occurrenc	1.80
en	images_ia	ocean	1.46
en	poesie_paroles	ocean	1.09
en	sciences	ocean	2.17
en	redaction_pro	oct	3.88
en	images_ia	octan	5.55
en	histoire_societe	octob	1.31
en	redaction_pro	octob	2.13
en	voyage	octob	1.63
en	fiction	off	2.36
en	droit	offenc	5.41
en	droit	offend	2.24
en	philosophie_religion	offensiv	2.51
en	marketing_business	offer	1.40
en	redaction_pro	offer	1.07
en	droit	offic	1.60
en	redaction_pro	offic	1.88
en	droit	official	1.47
en	histoire_societe	official	1.80
en	redaction_pro	official	1.61
en	programmation	offset	2.50
en	maths	ohm	4.55
en	cuisine	oil	2.88
en	finance	oil	1.26
en	fiction	old	2.20
en	fiction	older	2.94
en	cuisine	oliv	2.67
en	sport_nutrition	omega	2.54
en	redaction_pro	onc	1.07
en	programmation	onclick	1.62
en	web	onclick	3.29
en	redaction_pro	ongo	1.49
en	sante	ongo	1.21
en	cuisine	oni	5.02
en	marketing_business	onlin	2.09
en	images_ia	only	1.18
en	sante	onset	4.62
en	fiction	onto	3.10
en	donnees_ia	openai	1.80
en	donnees_ia	operat	1.44
en	finance	operat	1.25
en	informatique_materiel	operat	1.24
en	emploi_carriere	operati	1.16
en	marketing_business	operational	2.23
en	programmation	operator	2.12
en	droit	opini	1.71
en	education	opini	1.05
en	fiction	opponent	3.46
en	education	opportuniti	1.11
en	emploi_carriere	opportuniti	1.89
en	marketing_business	opportuniti	1.61
en	emploi_carriere	opportunity	1.81
en	redaction_pro	opportunity	1.74
en	histoire_societe	oppos	1.59
en	philosophie_religion	opposit	1.06
en	sciences	opposit	1.38
en	web	ops	3.09
en	programmation	opt	2.21
en	finance	optimal	1.12
en	marketing_business	optimal	1.09
en	sante	optimal	1.47
en	donnees_ia	optimiz	2.07
en	marketing_business	optimiz	2.00
en	donnees_ia	optimizati	2.52
en	marketing_business	optimizati	1.96
en	programmation	optional	2.29
en	philosophie_religion	oracl	2.03
en	programmation	oracl	2.16
en	sante	oral	3.39
en	cuisine	orang	1.11
en	images_ia	orang	1.66
en	sciences	orang	1.28
en	sciences	orbit	4.68
en	sciences	orbital	5.29
en	musique	orchestra	5.27
en	musique	orchestral	4.10
en	droit	ordinary	1.22
en	maths	ordinary	1.22
en	programmation	org	1.35
en	web	org	3.04
en	sante	organ	2.74
en	marketing_business	organic	1.68
en	sciences	organic	3.45
en	droit	organisati	2.32
en	sciences	organism	3.49
en	langues_traduction	organiz	2.09
en	droit	organizati	1.53
en	emploi_carriere	organizati	1.55
en	marketing_business	organizati	1.09
en	emploi_carriere	organizational	2.29
en	sciences	organosulfur	6.91
en	cinema_series	origin	1.59
en	histoire_societe	origin	1.24
en	jeux_video	originally	1.78
en	histoire_societe	originat	2.07
en	fiction	orphanag	4.36
en	philosophie_religion	orthodo	3.51
en	histoire_societe	ottoman	4.45
en	redaction_pro	our	1.75
en	sante	outbreak	3.07
en	philosophie_religion	outcom	1.21
en	sante	outcom	1.79
en	sciences	outer	2.22
en	fiction	outfit	3.20
en	donnees_ia	outli	4.72
en	redaction_pro	outlook	2.59
en	donnees_ia	outperform	4.72
en	donnees_ia	output	1.10
en	images_ia	output	1.80
en	programmation	output	1.75
en	finance	outstand	1.25
en	redaction_pro	outstand	1.90
en	cuisine	oven	4.76
en	sante	overall	1.41
en	education	overcom	1.14
en	relations_psychologie	overcom	1.37
en	donnees_ia	overfitt	6.84
en	web	overflow	2.89
en	programmation	overrid	4.28
en	cinema_series	oversea	2.74
en	histoire_societe	overthrow	3.99
en	fiction	overwatch	4.08
en	sport_nutrition	overweight	2.38
en	fiction	owl	3.74
en	fiction	own	2.04
en	droit	owned	2.19
en	animaux	owner	1.13
en	droit	owner	1.63
en	marketing_business	owner	1.16
en	droit	ownership	2.98
en	sciences	oxid	5.34
